id,pid,company,email,bd_manager,team,channel,l0,seller_tier,account_status,risk_tier,wfs_adoption,wmc_adoption,brand_adoption,cq_meet,pl_score,call_priority,launch_date,phone_number_1,sf_phone,first_sale,blocker,notes,next_action_date,next_action,contacted,last_contact,attempt_count,created_at,updated_at
1515,10003113091,"BORDERCROSS (HONG KONG) CO.,LIMITED",hexuanop1@outlook.com,Jessica Wang,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/25/2026,98693878,98693878,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1516,10003114221,"HONG KONG UNPERTURBED TRADING CO., LIMITED",179738929@qq.com,Jane Liu,T1,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/25/2026,15899775526,15899775526,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1517,10003114361,MAXFIND LIMITED,support@maxfind.com,Mona Hu,T1,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/25/2026,18819052735,18819052735,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1518,10003102526,zhengzhouxiongjinwangluokejiyouxiangongsi,shenghuali4544@163.com,Yao Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/25/2026,18300677982,18300677982,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1519,10003081909,"Hong Kong Dongzi Trade Co., Limited",dongzi2026@outlook.com,Luna Ding,T1,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/26/2026,44593465,44593465,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1520,10003103505,Hongkong Qunju Limited,wyypeqg@outlook.com,Philippe Wang,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/26/2026,15013781772,15013781772,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1521,10003118082,guangzhoushencaikejiyouxiangongsi,gzsctec@163.com,Aria Zhang,Inbound,Inbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/26/2026,13424079079,13424079079,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1522,10002932443,guangzhoujiuyougongmaoyouxiangongsi,hondmx3325@163.com,Renee Luo,T1,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/26/2026,13418377570,13418377570,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1523,10003112115,BAICHEN DIGITS TECHNOLOGY (HONG KONG) LIMITED,baichendt.walmartus@outlook.com,Kunming Liu,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/26/2026,44364720,44364720,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1524,10003115514,hangzhououyinggongyinglianguanliyouxiangongsi,ouying2026@163.com,Renee Luo,T1,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/26/2026,17788599275,17788599275,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1525,10003112635,putianchengxiangwuyimengmaoyiyouxiangongsi,sfg325802@163.com,Frank Liu,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/26/2026,18650281911,18650281911,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1526,10003113198,taheshihuishengwenhuachuanboyouxiangongsi,christinamiles7729@hotmail.com,Leeom Zheng,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/26/2026,15939656785,15939656785,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1527,10003110510,foshanaotumaoyiyouxiangongsi,ccyipwm@hotmail.com,Philippe Wang,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/26/2026,15627781774,15627781774,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1528,10003103909,baodingjinheshundianzishangwufazhanyouxiangongsi,matthiastlock6473@163.com,Esme Yang,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/26/2026,19031427673,19031427673,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1529,10003112053,quanzhoushidewowangluokejiyouxiangongsi,deqin2027@outlook.com,Eve Li,T1,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/26/2026,18659073853,18659073853,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1530,10003114391,shenzhenshiwanduokekejiyouxiangongsi,shenzhenwanduoke@outlook.com,Angel Xu,T1,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/26/2026,18925577160,18925577160,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1531,10003108631,shenzhendaofenmaoyiyouxiangongsi,keyliying@163.com,Queena Zhao,Inbound,Inbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/26/2026,15210651303,15210651303,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1532,10003101956,"HONG KONG WIWO TECHNOLOGY CO.,LIMITED",hkwwyx@yeah.net,Renee Luo,T1,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/26/2026,18145729556,18145729556,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1533,10003100852,LPT LIMITED,lpt.walmart@dessmann.com.cn,Zoe Zhao,T1,Outbound,HARDLINES,Base,ACTIVE,,0,1,0,1,2,Tier3,2/26/2026,13132101820,13132101820,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1534,10003068345,yiwushikanshengdianzishangwuyouxiangongsi,schneidercrystal8512@outlook.com,Phoebe Li,T2,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/27/2026,15825758992,15825758992,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1535,10003111826,dongguanshiqianyankejiyouxiangongsi,buildhomwalmart@sina.com,Nancy Jian,T1,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/27/2026,13128147838,13128147838,Yes,,,2026-05-29,Deliver WFS,Yes,2026-05-29,1,2026-04-23 01:43:16,2026-04-23 01:43:16
1536,10003114991,HONG KONG FEIKE INDUSTRY LIMITED,penserathan@outlook.com,Fammy Wen,T1,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/27/2026,18924612645,18924612645,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1537,10003121103,Chichans International Limited,marysun9292@gmail.com,Renee Luo,T1,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/27/2026,15258398955,15258398955,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1538,10003121848,dongguanshizhihuixindianzishangwuyouxiangongsi,zhihuixindianzi@outlook.com,Ivy Fu,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/27/2026,13532360767,13532360767,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1539,10003113213,"De Fu (Hong Kong) International Trade Co., Limited",hkdefutrade@163.com,Fammy Wen,T1,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/27/2026,44435465,44435465,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1540,10003114247,shenzhenshikailitetiyuyongpinyouxiangongsi,kellett@g-atlas.com,Kairo Huang,Inbound,Inbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/27/2026,13590221524,13590221524,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1541,10003117178,PlasticWave Limited,plasticwave1@outlook.com,Eleven Yao,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/27/2026,52303635,52303635,No,,,2026-04-30,,Yes,2026-04-21,1,2026-04-23 01:43:16,2026-04-23 01:43:16
1542,10003112004,hainanmochenxinxikejiyouxiangongsi,hainanmochenwl@163.com,Darren Yang,T1,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/27/2026,17855828294,17855828294,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1543,10003121227,HONG KONG YUEE LON LIMITED,ylwem032@163.com,Suzie Liu,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/27/2026,17328497146,17328497146,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1544,10003102597,shenzhenshijiahongwangdianziyouxiangongsi,szhenjiahong@yeah.net,Cynthia Wang,T1,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/28/2026,15717490363,15717490363,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1545,10003111332,luoyangzhiruidajiajuyouxiangongsi,zhiruidawoerma@163.com,Vanko Chen,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/28/2026,13997823905,13997823905,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1546,10003120417,yiwushichunyushangmaoyouxiangongsi,chunweishangmao@outlook.com,Cindy Li,T2,Outbound,FCHW,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/28/2026,18638769063,18638769063,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1547,10003102032,shenzhenshimixingmaoyiyouxiangongsi,15016733880@163.com,Vincent Zhang,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/3/2026,15016733880,15016733880,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1548,10003074612,wuhanshitaoxinqingmaoyiyouxiangongsi,15522548267@163.com,Amber Zhu,T2,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/3/2026,15522548267,15522548267,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1549,10003082810,BRBR (Hong Kong) Group Limited,moneymouse2025@163.com,Bobby Li,T2,Outbound,FCHW,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/3/2026,15898832537,15898832537,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1550,10003063528,shantoushichaoyuekejiyouxiangongsi,tigozz@cnfuntogether.com,Ivy Fu,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/3/2026,13553394846,13553394846,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1551,10003103432,henanwenhouwangluokejiyouxiangongsi,2668937606@qq.com,Jessica Wang,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/3/2026,15188282277,15188282277,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1552,10003103928,"YOOBER INDUSTRIAL(HONG KONG) CO.,LIMITED",youbu202601@163.com,Lynn He,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/3/2026,13544291211,13544291211,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1553,10003100488,"Hong Kong xintiandi innovation Technology Co.,limited",ebikeyw@126.com,Austen Wang,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/3/2026,15323821137,15323821137,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1554,10003101527,HARDMAX INDUSTRIAL SUPPLIES LIMITED,hardmax026@163.com,Kay Feng,T1,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/3/2026,13318544468,13318544468,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1555,10003101997,wuhanyafeinishipinyouxiangongsi,wywmyfn168@163.com,Mona Hu,T1,Outbound,APPAREL,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/3/2026,19327588260,19327588260,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1556,10003066616,dongguanshiqiandengkejiyouxiangongsi,lightinglife1990@outlook.com,Luyao Shang,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/3/2026,17827353791,17827353791,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1557,10003103472,shanghaibaiyinwenhuachuanboyouxiangongsi,baiyinwem@gmail.com,Cassie Guan,T1,Outbound,FCHW,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/3/2026,18901678988,18901678988,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1558,10003103946,caoxiandalinmuyeyouxiangongsi,18617097863@163.com,Jackie Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/3/2026,18617097863,18617097863,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1559,10003104053,zhoukoushiyaoyangyunyingguanliyouxiangongsi,yaoyang202601@163.com,Suzie Liu,T2,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/3/2026,15936918881,15936918881,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1560,10003104751,shenzhenshiwanlingguanggaoyouxiangongsi,wanling_us@126.com,Austen Wang,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/3/2026,13688909949,13688909949,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1561,10003105281,wuzhoushixiazhongkejiyouxiangongsi,wuzhouxiazhongkeji@126.com,Lilia Li,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/3/2026,13790422119,13790422119,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1562,10003106159,aijimu(tianjin)kejiyouxiangongsi,agmtjliu@163.com,Kairo Huang,Inbound,Inbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/3/2026,13821660319,13821660319,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1563,10003076637,RAYJU INTERNATIONAL (HONG KONG) LIMITED,17615629815@163.com,Renee Luo,T1,Outbound,HOME,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/3/2026,17615629815,17615629815,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1564,10003078069,"FULAN TRADING CO., LIMITED",gfdsab2@163.com,Lilia Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/3/2026,16675382439,16675382439,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1565,10003107103,nanjingfulansitedianzishangwuyouxiangongsi,zhulinlongbelieve@yeah.net,April Li,Inbound,Inbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/3/2026,15996201026,15996201026,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1566,10003107956,shanghaicongchenyidianzishangwuyouxiangongsi,uuokgub@163.com,Luyao Shang,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/3/2026,13829147585,13829147585,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1567,10003108622,fuzhoushimaijidianzishangwuyouxiangongsi,maijius@163.com,Toby Tan,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/3/2026,18359104879,18359104879,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1568,10003108626,fuzhouwawokejiyouxiangongsi,wawokeji2026@163.com,Toby Tan,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/3/2026,18050328817,18050328817,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1569,10003109217,shenzhenshiyingtianwuliuyouxiangongsi,yingtian2026@163.com,Ivy Fu,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/3/2026,18184676426,18184676426,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1570,10003053408,xinbaona(shenzhen)kejiyouxiangongsi,xinbaona2021@gmail.com,Eve Li,T1,Outbound,HARDLINES,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/3/2026,3472893016,3472893016,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1571,10003082836,hangzhoutonghuashijikejiyouxiangongsi,1437279018@qq.com,Brandon Yao,T1,Outbound,FCHW,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/3/2026,13989877690,13989877690,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1572,10003098136,wuhantimutikekejiyouxiangongsi,mxvbaty@outlook.com,Cindy Li,T2,Outbound,FCHW,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/3/2026,15797350387,15797350387,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1573,10003098344,SMARTVERSE DIGITAL LIMITED,cheerful1203@hotmail.com,Lily Liu,T1,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/3/2026,63179228,63179228,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1574,10003098788,yongkangshiyunsuokejiyouxiangongsi,yunsuo112233@126.com,Ada Deng,Inbound,Inbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/3/2026,15816858321,15816858321,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1575,10003099417,dangshankaixuanxinnengyuanyouxiangongsi,lxq15546214@163.com,Queena Zhao,Inbound,Inbound,HOME,Base,ACTIVE,Medium Risk,0,1,0,1,2,Tier3,2/3/2026,13092369622,13092369622,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1576,10003100879,"Hong Kong EnvisionTrading Co., Limited",hoolouisbirrell@outlook.com,Kunming Liu,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/4/2026,47486059,47486059,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1577,10003100441,OKD INTERNATIONAL TRADING COMPANY LIMITED,okdfurniturehk2@outlook.com,KK Zhong,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/4/2026,98078836,98078836,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1578,10003102639,Iceberry International Limited,ibw@lancoindustry.com,Vanko Chen,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/4/2026,94168975,94168975,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1579,10003103956,yuechu(chengdu)kejiyouxiangongsi,cheernest_walmart@163.com,Amber Zhu,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/4/2026,19141080983,19141080983,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1580,10003106165,yiwuweikekejiyouxiangongsi,walmart2026002@outlook.com,Renee Luo,T1,Outbound,HOME,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/4/2026,17530271009,17530271009,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1581,10003108768,APEX LINK INTERACTIVE LIMITED,apexlife2026@163.com,Hill Ding,T1,Outbound,ETS,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/4/2026,46192134,46192134,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1582,10003109954,shenzhenaerfurengongzhinengkejiyouxiangongsi,yoa_paint@163.com,Kay Feng,T1,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/4/2026,13414122256,13414122256,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1583,10003110149,jinanbenhangmaoyiyouxiangongsi,qijifeng0425@163.com,Matt Qin,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/4/2026,13405346655,13405346655,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1584,10003063841,"HONGKONG JYUN TRADING CO., LIMITED",jyun2511171@outlook.com,Darren Yang,T1,Outbound,HARDLINES,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/4/2026,17740864900,17740864900,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1585,10003102056,changshahonghaochuanmeiyouxiangongsi,honghaocm@outlook.com,Phoebe Li,T2,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/5/2026,19118740001,19118740001,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1586,10003078238,shenzhenshigaolongkedianziyouxiangongsi,gonoker@163.com,Aria Zhang,Inbound,Inbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/5/2026,18589088121,18589088121,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1587,10003099410,shenzhenshiyouweijiajuyouxiangongsi,weiqing712@163.com,Henry Xue,T1,Outbound,HOME,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/5/2026,13728720140,13728720140,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1588,10003102515,HONG KONG LANCHENYANG LIMITED,freesimpili@163.com,Kunming Liu,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/5/2026,13118179226,13118179226,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1589,10003103467,wuhanshihuanglvlanchuangxinshejiyouxiangongsi,walmart-hll@outlook.com,Kay Feng,T1,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/5/2026,13378235065,13378235065,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1590,10003102005,taiyuanxiaruishangmaoyouxiangongsi,tiantianwal2026@163.com,Luyao Shang,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/5/2026,18303481217,18303481217,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1591,10003076357,"LIYA CO.,LIMITED",hk.liya@outlook.com,Vanko Chen,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/5/2026,13601588665,13601588665,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1592,10003103921,"QIANYUAN INTELLIGENT TECHNOLOGY CO., LIMITED",qiyuanzhineng888@163.com,Angel Xu,T1,Outbound,ETS,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/5/2026,17615618579,17615618579,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1593,10003104085,wuhanshiqingfeidianzishangwuyouxiangongsi,whqingfei@163.com,Cindy Li,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/5/2026,15927521426,15927521426,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1594,10003105200,HONG KONG RONGYUN LIMITED,dctarget026@outlook.com,Austen Wang,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/5/2026,13383811879,13383811879,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1595,10003107269,xiamenshizhiyimeijiajuyouxianzerengongsi,bzbbzc@outlook.com,Ella Chen,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/5/2026,13959249187,13959249187,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1596,10003107406,"Lanjing Intelligent Co., Limited",lan41892026@163.com,Toby Tan,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/5/2026,19308484189,19308484189,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1597,10003108068,"HUANYU INTELLIGENT TECHNOLOGY CO., LIMITED",huanyunengyuan18@163.com,Angel Xu,T1,Outbound,ETS,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/5/2026,13518613524,13518613524,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1598,10003106636,jiangxiyingmingshengwujishuyouxiangongsi,3941617458@qq.com,Amber Zhu,T2,Outbound,FCHW,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/5/2026,19323849536,19323849536,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1599,10003076487,"Hong Kong Zhaoqi International Co., Limited",hkzqservice@outlook.com,Angel Xu,T1,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/5/2026,18122851483,18122851483,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1600,10003077499,"Hong Kong Changjing International Co., Limited",3694943609@qq.com,Hill Ding,T1,Outbound,ETS,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/5/2026,9292245566,9292245566,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1601,10003079555,YUHE XINGBANG LIMITED,yuhexingbang116688@163.com,Angel Xu,T1,Outbound,ETS,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/5/2026,13205420097,13205420097,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1602,10003108112,shanxiyuelanmaoyiyouxiangongsi,shanxiyuelanwor@163.com,Luyao Shang,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/5/2026,19135616222,19135616222,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1603,10003112122,wenzhoufuhangshangmaoyouxiangongsi,chenqi03142026@163.com,Phoebe Li,T2,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/5/2026,18858786684,18858786684,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1604,10003099398,HENGYE HOME LIMITED,hengyehome@163.com,Vanko Chen,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/5/2026,6263838306,6263838306,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1605,10003104745,fujianshengquanzhoushijingtatiyuyongpinyouxiangongsi,jingta_ad02@163.com,Kunming Liu,T2,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/5/2026,15159869798,15159869798,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1606,10003071196,"HK HIBIKE NETWORK TECHNOLOGY CO., LIMITED",hkhbkservice01@outlook.com,Angel Xu,T1,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/5/2026,15322834815,15322834815,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1607,10003077438,putianshilichengqukatingmanmaoyiyouxiangongsi,katingmanshoes@outlook.com,Grace Ge,Inbound,Inbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/6/2026,18288688143,18288688143,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1608,10003100493,fuzhoushicangshanquluowafumaoyiyouxiangongsi,luowafuwalmart@outlook.com,Ella Chen,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/6/2026,18950231705,18950231705,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
